reservation_id;time_of_reservation;start_of_reservation;end_of_reservation;type_of_reservation;able_to_serve;endtype_of_reservation;length_of_reservation;VM_type;reserved_memory;reserved_cores;host_ID
5543;2014.02.27 18:56;2014.02.27 18:57;2014.02.27 19:22;now;1;released;0.4389;ITLab1 MIT1;1024;1;396
5544;2014.02.27 19:13;2014.02.27 19:14;2014.02.27 20:14;now;1;EOR;1.0178;ITLab1 MIT1;1024;1;396
5545;2014.02.27 19:46;2014.02.27 19:47;2014.02.27 22:49;now;1;released;3.0406;ITLab1 MIT1;1024;1;396
5546;2014.02.27 20:10;2014.02.27 20:10;2014.02.28 0:14;now;1;EOR;4.0775;ITLab1 MIT1;1024;1;395
5547;2014.02.28 14:00;2014.02.28 13:59;2014.02.28 14:14;future;1;noack;0.2475;ITLab1 MIT1;1024;1;398
5548;2014.02.28 14:00;2014.02.28 13:59;2014.02.28 14:14;future;1;noack;0.2475;ITLab1 MIT1;1024;1;397
5549;2014.03.01 13:00;2014.03.01 12:59;2014.03.01 13:14;future;1;noack;0.2483;ITLab1 MIT1;1024;1;396
5550;2014.03.01 13:00;2014.03.01 12:59;2014.03.01 16:59;future;1;EOR;3.9989;ITLab1 MIT1;1024;1;396
5554;2014.03.02 18:00;2014.03.02 17:59;2014.03.02 18:14;future;1;noack;0.2464;ITLab1 MIT1;1024;1;395
5556;2014.02.27 20:51;2014.02.27 20:51;2014.02.27 22:49;now;1;released;1.9706;ITLab1 MIT1;1024;1;395
5557;2014.02.27 21:22;2014.02.27 21:22;2014.02.27 21:29;now;1;released;0.1217;ITLab1 MIT1;1024;1;397
5558;2014.02.28 0:00;2014.02.28 0:00;2014.02.28 0:15;future;1;noack;0.2514;ITLab1 MIT1;1024;1;394
5559;2014.02.27 21:41;2014.02.27 21:41;2014.02.28 1:17;now;1;released;3.6014;ITLab1 MIT1;1024;1;397
5560;2014.02.27 21:42;2014.02.27 21:43;2014.02.28 0:14;now;1;released;2.5350;ITLab1 MIT1;1024;1;396
5561;2014.02.28 0:00;2014.02.28 0:00;2014.02.28 0:59;future;1;EOR;0.9972;ITLab1 MIT1;1024;1;397
5562;2014.02.28 0:14;2014.02.28 0:15;2014.02.28 1:19;now;1;released;1.0767;ITLab1 MIT1;1024;1;396
5563;2014.02.28 1:04;2014.02.28 1:04;2014.02.28 2:14;now;1;EOR;1.1786;ITLab1 MIT1;1024;1;398
5564;2014.02.28 1:20;2014.02.28 1:20;2014.02.28 5:29;now;1;EOR;4.1636;ITLab1 MIT1;1024;1;395
5565;2014.02.28 4:04;2014.02.28 4:05;2014.02.28 6:14;now;1;EOR;2.1703;ITLab1 MIT1;1024;1;395
5566;2014.02.28 9:00;2014.02.28 8:59;2014.02.28 9:14;future;1;noack;0.2458;ITLab1 MIT1;1024;1;398
5567;2014.02.28 9:00;2014.02.28 8:59;2014.02.28 9:14;future;1;noack;0.2458;ITLab1 MIT1;1024;1;398
5568;2014.03.01 10:00;2014.03.01 9:59;2014.03.01 17:23;future;1;released;7.3883;ITLab1 MIT1;1024;1;398
5569;2014.03.01 10:00;2014.03.01 9:59;2014.03.01 10:14;future;1;noack;0.2486;ITLab1 MIT1;1024;1;397
5570;2014.02.28 11:05;2014.02.28 11:05;2014.02.28 11:56;now;1;released;0.8486;ITLab1 MIT1;1024;1;394
5571;2014.02.28 11:21;2014.02.28 11:22;2014.02.28 12:08;now;1;released;0.7833;ITLab1 MIT1;1024;1;394
5572;2014.02.28 12:01;2014.02.28 12:01;2014.02.28 13:11;now;1;released;1.1725;ITLab1 MIT1;1024;1;394
5573;2014.02.28 12:39;2014.02.28 12:39;2014.02.28 14:10;now;1;released;1.5328;ITLab1 MIT1;1024;1;397
5574;2014.02.28 14:00;2014.02.28 13:59;2014.02.28 15:44;future;1;released;1.7333;ITLab1 MIT1;1024;1;398
5575;2014.02.28 13:02;2014.02.28 13:03;2014.02.28 13:04;now;1;released;0.0306;ITLab1 MIT1;1024;1;395
5576;2014.02.28 13:11;2014.02.28 13:11;2014.02.28 14:16;now;1;released;1.0953;ITLab1 MIT1;1024;1;396
5577;2014.02.28 13:54;2014.02.28 13:54;2014.02.28 17:36;now;1;released;3.6972;ITLab1 MIT1;1024;1;396
5578;2014.02.28 14:02;2014.02.28 14:02;2014.02.28 18:00;now;1;released;3.9714;ITLab1 MIT1;1024;1;396
5579;2014.03.03 14:00;2014.03.03 13:59;2014.03.03 14:14;future;1;noack;0.2483;ITLab1 MIT1;1024;1;394
5580;2014.02.28 16:25;2014.02.28 16:26;2014.02.28 23:59;now;1;EOR;7.5653;ITLab1 MIT1;1024;1;395
5581;2014.02.28 18:30;2014.02.28 18:30;2014.02.28 22:29;future;1;EOR;3.9969;ITLab1 MIT1;1024;1;397
5582;2014.02.28 17:09;2014.02.28 17:10;2014.02.28 17:25;now;1;noack;0.2625;ITLab1 MIT1;1024;1;394
5583;2014.02.28 17:37;2014.02.28 17:38;2014.02.28 17:58;now;1;released;0.3422;ITLab1 MIT1;1024;1;395
5584;2014.02.28 17:58;2014.02.28 17:58;2014.02.28 18:59;now;1;EOR;1.0164;ITLab1 MIT1;1024;1;394
5585;2014.02.28 18:21;2014.02.28 18:21;2014.02.28 22:48;now;1;released;4.4531;ITLab1 MIT1;1024;1;398
5586;2014.02.28 19:03;2014.02.28 19:03;2014.02.28 23:15;now;1;EOR;4.1931;ITLab1 MIT1;1024;1;395
5587;2014.02.28 19:05;2014.02.28 19:06;2014.02.28 23:15;now;1;EOR;4.1586;ITLab1 MIT1;1024;1;396
5588;2014.02.28 19:20;2014.02.28 19:20;2014.02.28 20:41;now;1;released;1.3564;ITLab1 MIT1;1024;1;394
5589;2014.02.28 19:47;2014.02.28 19:48;2014.02.28 21:59;now;1;EOR;2.2056;ITLab1 MIT1;1024;1;395
5590;2014.02.28 21:22;2014.02.28 21:23;2014.03.01 2:23;now;1;released;5.0181;ITLab1 MIT1;1024;1;395
5591;2014.02.28 22:05;2014.02.28 22:05;2014.02.28 22:14;now;1;released;0.1594;ITLab1 MIT1;1024;1;394
5592;2014.02.28 22:17;2014.02.28 22:18;2014.02.28 23:29;now;1;EOR;1.1953;ITLab1 MIT1;1024;1;394
5593;2014.02.28 22:40;2014.02.28 22:40;2014.03.01 2:21;now;1;released;3.6858;ITLab1 MIT1;1024;1;398
5594;2014.03.01 17:00;2014.03.01 16:59;2014.03.01 21:00;future;1;EOR;4.0031;ITLab1 MIT1;1024;1;395
5595;2014.03.01 3:37;2014.03.01 3:37;2014.03.01 3:58;now;1;released;0.3450;ITLab1 MIT1;1024;1;398
5596;2014.03.01 3:58;2014.03.01 3:58;2014.03.01 7:59;now;1;EOR;4.0267;ITLab1 MIT1;1024;1;396
5597;2014.03.01 8:29;2014.03.01 8:29;2014.03.01 8:44;now;1;noack;0.2614;ITLab1 MIT1;1024;1;396
5598;2014.03.01 8:54;2014.03.01 8:54;2014.03.01 9:59;now;1;EOR;1.0881;ITLab1 MIT1;1024;1;396
5599;2014.03.01 8:57;2014.03.01 8:57;2014.03.01 12:59;now;1;EOR;4.0375;ITLab1 MIT1;1024;1;395
5600;2014.03.01 9:13;2014.03.01 9:13;2014.03.01 11:12;now;1;released;1.9836;ITLab1 MIT1;1024;1;395
5601;2014.03.01 9:18;2014.03.01 9:19;2014.03.01 14:31;now;1;released;5.2117;ITLab1 MIT1;1024;1;397
5602;2014.03.01 9:33;2014.03.01 9:34;2014.03.01 10:44;now;1;EOR;1.1836;ITLab1 MIT1;1024;1;396
5603;2014.03.01 9:48;2014.03.01 9:48;2014.03.01 11:59;now;1;EOR;2.1928;ITLab1 MIT1;1024;1;394
5605;2014.03.02 11:15;2014.03.02 11:14;2014.03.02 13:14;future;1;EOR;1.9967;ITLab1 MIT1;1024;1;398
5606;2014.03.01 10:35;2014.03.01 10:36;2014.03.01 11:19;now;1;released;0.7322;ITLab1 MIT1;1024;1;398
5607;2014.03.01 11:31;2014.03.01 11:31;2014.03.01 13:33;now;1;released;2.0386;ITLab1 MIT1;1024;1;394
5608;2014.03.01 11:55;2014.03.01 11:56;2014.03.01 15:59;now;1;EOR;4.0675;ITLab1 MIT1;1024;1;394
5609;2014.03.01 11:56;2014.03.01 11:57;2014.03.01 12:29;now;1;EOR;0.5525;ITLab1 MIT1;1024;1;395
5610;2014.03.01 12:01;2014.03.01 12:02;2014.03.01 16:14;now;1;EOR;4.2139;ITLab1 MIT1;1024;1;395
5611;2014.03.01 12:02;2014.03.01 12:02;2014.03.01 12:19;now;1;released;0.2914;ITLab1 MIT1;1024;1;396
5612;2014.03.01 12:03;2014.03.01 12:04;2014.03.01 13:14;now;1;EOR;1.1839;ITLab1 MIT1;1024;1;398
5613;2014.03.01 12:09;2014.03.01 12:09;2014.03.01 14:22;now;1;released;2.2186;ITLab1 MIT1;1024;1;394
5614;2014.03.01 12:15;2014.03.01 12:16;2014.03.01 12:59;now;1;EOR;0.7308;ITLab1 MIT1;1024;1;397
5615;2014.03.01 15:15;2014.03.01 15:14;2014.03.01 16:33;future;1;released;1.3028;ITLab1 MIT1;1024;1;394
5616;2014.03.01 12:46;2014.03.01 12:46;2014.03.01 13:49;now;1;released;1.0522;ITLab1 MIT1;1024;1;396
5617;2014.03.01 13:06;2014.03.01 13:06;2014.03.01 14:31;now;1;released;1.4256;ITLab1 MIT1;1024;1;397
5618;2014.03.01 13:21;2014.03.01 13:21;2014.03.01 19:29;now;1;EOR;6.1458;ITLab1 MIT1;1024;1;397
5619;2014.03.01 17:00;2014.03.01 16:59;2014.03.01 17:42;future;1;released;0.7056;ITLab1 MIT1;1024;1;398
5620;2014.03.01 13:26;2014.03.01 13:26;2014.03.01 17:01;now;1;released;3.5833;ITLab1 MIT1;1024;1;394
5621;2014.03.01 13:31;2014.03.01 13:31;2014.03.01 14:29;now;1;released;0.9686;ITLab1 MIT1;1024;1;394
5622;2014.03.01 13:31;2014.03.01 13:31;2014.03.01 13:46;now;1;noack;0.2622;ITLab1 MIT1;1024;1;398
5623;2014.03.01 13:52;2014.03.01 13:52;2014.03.01 20:35;now;1;released;6.7097;ITLab1 MIT1;1024;1;397
5624;2014.03.01 13:54;2014.03.01 13:54;2014.03.01 15:35;now;1;released;1.6803;ITLab1 MIT1;1024;1;394
5625;2014.03.01 13:56;2014.03.01 13:57;2014.03.01 21:24;now;1;released;7.4558;ITLab1 MIT1;1024;1;398
5626;2014.03.01 14:18;2014.03.01 14:19;2014.03.01 18:29;now;1;EOR;4.1792;ITLab1 MIT1;1024;1;396
5627;2014.03.01 14:19;2014.03.01 14:19;2014.03.01 20:29;now;1;EOR;6.1775;ITLab1 MIT1;1024;1;396
5628;2014.03.01 14:29;2014.03.01 14:29;2014.03.01 15:35;now;1;released;1.0972;ITLab1 MIT1;1024;1;398
5629;2014.03.01 14:43;2014.03.01 14:43;2014.03.01 14:48;now;1;released;0.0925;ITLab1 MIT1;1024;1;396
5630;2014.03.01 16:00;2014.03.01 16:00;2014.03.01 16:15;future;1;noack;0.2511;ITLab1 MIT1;1024;1;398
5631;2014.03.01 15:12;2014.03.01 15:13;2014.03.01 17:15;now;1;released;2.0431;ITLab1 MIT1;1024;1;394
5632;2014.03.01 16:23;2014.03.01 16:24;2014.03.01 20:30;now;1;EOR;4.1097;ITLab1 MIT1;1024;1;398
5633;2014.03.01 16:31;2014.03.01 16:32;2014.03.01 16:50;now;1;released;0.3044;ITLab1 MIT1;1024;1;397
5634;2014.03.01 16:32;2014.03.01 16:32;2014.03.01 16:50;now;1;released;0.3025;ITLab1 MIT1;1024;1;395
5635;2014.03.01 16:36;2014.03.01 16:37;2014.03.01 17:28;now;1;released;0.8528;ITLab1 MIT1;1024;1;394
5636;2014.03.03 17:00;2014.03.03 16:59;2014.03.03 17:14;future;1;noack;0.2475;ITLab1 MIT1;1024;1;398
5637;2014.03.02 10:00;2014.03.02 9:59;2014.03.02 10:14;future;1;noack;0.2467;ITLab1 MIT1;1024;1;395
5638;2014.03.01 16:59;2014.03.01 16:59;2014.03.01 20:59;now;1;EOR;4.0078;ITLab1 MIT1;1024;1;395
5639;2014.03.01 16:59;2014.03.01 16:59;2014.03.01 20:59;now;1;EOR;4.0056;ITLab1 MIT1;1024;1;397
5640;2014.03.01 17:00;2014.03.01 17:01;2014.03.01 19:59;now;1;EOR;2.9822;ITLab1 MIT1;1024;1;396
5641;2014.03.01 17:01;2014.03.01 17:01;2014.03.01 23:08;now;1;released;6.1228;ITLab1 MIT1;1024;1;397
5642;2014.03.01 17:01;2014.03.01 17:02;2014.03.01 23:14;now;1;EOR;6.2178;ITLab1 MIT1;1024;1;395
5643;2014.03.02 12:15;2014.03.02 12:15;2014.03.02 16:59;future;1;EOR;4.7492;ITLab1 MIT1;1024;1;397
5645;2014.03.02 21:30;2014.03.02 21:29;2014.03.02 21:44;future;1;noack;0.2494;ITLab1 MIT1;1024;1;398
5646;2014.03.02 12:15;2014.03.02 12:15;2014.03.02 18:59;future;1;EOR;6.7492;ITLab1 MIT1;1024;1;398
5647;2014.03.02 21:30;2014.03.02 21:29;2014.03.02 21:44;future;1;noack;0.2497;ITLab1 MIT1;1024;1;398
5648;2014.03.01 17:08;2014.03.01 17:08;2014.03.01 21:25;now;1;released;4.2928;ITLab1 MIT1;1024;1;394
5649;2014.03.01 17:18;2014.03.01 17:19;2014.03.01 18:32;now;1;released;1.2331;ITLab1 MIT1;1024;1;394
5650;2014.03.01 17:23;2014.03.01 17:23;2014.03.01 19:29;now;1;EOR;2.1083;ITLab1 MIT1;1024;1;395
5651;2014.03.01 17:28;2014.03.01 17:28;2014.03.01 19:29;now;1;EOR;2.0239;ITLab1 MIT1;1024;1;394
5652;2014.03.01 17:35;2014.03.01 17:35;2014.03.01 21:44;now;1;EOR;4.1558;ITLab1 MIT1;1024;1;397
5653;2014.03.01 17:42;2014.03.01 17:42;2014.03.01 18:43;now;1;released;1.0153;ITLab1 MIT1;1024;1;394
5654;2014.03.01 18:13;2014.03.01 18:14;2014.03.01 18:39;now;1;released;0.4261;ITLab1 MIT1;1024;1;394
5655;2014.03.01 18:14;2014.03.01 18:14;2014.03.01 21:14;now;1;released;3.0006;ITLab1 MIT1;1024;1;395
5656;2014.03.01 18:37;2014.03.01 18:37;2014.03.01 19:44;now;1;EOR;1.1272;ITLab1 MIT1;1024;1;396
5657;2014.03.01 18:43;2014.03.01 18:43;2014.03.01 19:44;now;1;EOR;1.0289;ITLab1 MIT1;1024;1;394
5658;2014.03.01 18:47;2014.03.01 18:48;2014.03.01 22:59;now;1;EOR;4.2000;ITLab1 MIT1;1024;1;394
5660;2014.03.01 19:27;2014.03.01 19:27;2014.03.02 0:11;now;1;released;4.7247;ITLab1 MIT1;1024;1;394
5661;2014.03.02 15:00;2014.03.02 15:00;2014.03.02 15:15;future;1;noack;0.2514;ITLab1 MIT1;1024;1;397
5662;2014.03.01 20:05;2014.03.01 20:06;2014.03.02 0:14;now;1;EOR;4.1506;ITLab1 MIT1;1024;1;394
5663;2014.03.01 20:27;2014.03.01 20:27;2014.03.02 0:29;now;1;EOR;4.0458;ITLab1 MIT1;1024;1;396
5664;2014.03.01 20:32;2014.03.01 20:32;2014.03.01 22:50;now;1;released;2.3033;ITLab1 MIT1;1024;1;395
5665;2014.03.01 20:46;2014.03.01 20:46;2014.03.01 21:25;now;1;released;0.6639;ITLab1 MIT1;1024;1;397
5666;2014.03.01 20:47;2014.03.01 20:47;2014.03.01 21:03;now;1;noack;0.2583;ITLab1 MIT1;1024;1;396
5667;2014.03.01 21:06;2014.03.01 21:06;2014.03.01 23:48;now;1;released;2.7033;ITLab1 MIT1;1024;1;396
5668;2014.03.01 21:11;2014.03.01 21:11;2014.03.02 3:14;now;1;EOR;6.0581;ITLab1 MIT1;1024;1;398
5669;2014.03.01 21:11;2014.03.01 21:12;2014.03.01 21:27;now;1;noack;0.2581;ITLab1 MIT1;1024;1;397
5671;2014.03.02 13:45;2014.03.02 13:45;2014.03.02 15:45;future;1;EOR;2.0003;ITLab1 MIT1;1024;1;394
5672;2014.03.01 21:38;2014.03.01 21:39;2014.03.02 1:44;now;1;EOR;4.1033;ITLab1 MIT1;1024;1;396
5673;2014.03.01 21:42;2014.03.01 21:43;2014.03.01 23:48;now;1;released;2.0922;ITLab1 MIT1;1024;1;396
5674;2014.03.01 22:08;2014.03.01 22:09;2014.03.02 0:14;now;1;EOR;2.0983;ITLab1 MIT1;1024;1;395
5675;2014.03.01 22:14;2014.03.01 22:15;2014.03.02 4:14;now;1;EOR;6.0003;ITLab1 MIT1;1024;1;395
5676;2014.03.01 22:18;2014.03.01 22:19;2014.03.02 0:29;now;1;EOR;2.1900;ITLab1 MIT1;1024;1;397
5677;2014.03.01 22:19;2014.03.01 22:20;2014.03.02 0:26;now;1;released;2.1153;ITLab1 MIT1;1024;1;397
5678;2014.03.03 20:00;2014.03.03 20:00;2014.03.03 20:15;future;1;noack;0.2622;ITLab1 MIT1;1024;1;398
5679;2014.03.01 23:13;2014.03.01 23:14;2014.03.01 23:50;now;1;released;0.6189;ITLab1 MIT1;1024;1;395
5680;2014.03.01 23:15;2014.03.01 23:16;2014.03.01 23:31;now;1;noack;0.2606;ITLab1 MIT1;1024;1;398
5681;2014.03.01 23:32;2014.03.01 23:33;2014.03.02 0:03;now;1;released;0.5086;ITLab1 MIT1;1024;1;397
5682;2014.03.01 23:46;2014.03.01 23:46;2014.03.02 0:24;now;1;released;0.6431;ITLab1 MIT1;1024;1;395
5683;2014.03.03 16:00;2014.03.03 15:59;2014.03.03 19:31;future;1;released;3.5261;ITLab1 MIT1;1024;1;395
5684;2014.03.03 16:00;2014.03.03 15:59;2014.03.03 16:14;future;1;noack;0.2472;ITLab1 MIT1;1024;1;394
5685;2014.03.01 23:51;2014.03.01 23:51;2014.03.02 0:03;now;1;released;0.1997;ITLab1 MIT1;1024;1;395
5686;2014.03.02 0:49;2014.03.02 0:49;2014.03.02 1:19;now;1;released;0.5061;ITLab1 MIT1;1024;1;394
5687;2014.03.02 7:49;2014.03.02 7:49;2014.03.02 11:28;now;1;released;3.6578;ITLab1 MIT1;1024;1;396
5688;2014.03.02 9:27;2014.03.02 9:27;2014.03.02 11:34;now;1;released;2.1292;ITLab1 MIT1;1024;1;395
5689;2014.03.02 9:40;2014.03.02 9:41;2014.03.02 13:29;now;1;released;3.8119;ITLab1 MIT1;1024;1;396
5690;2014.03.02 13:00;2014.03.02 13:00;2014.03.02 14:59;future;1;EOR;1.9994;ITLab1 MIT1;1024;1;396
5691;2014.03.02 13:00;2014.03.02 13:00;2014.03.02 13:15;future;1;noack;0.2517;ITLab1 MIT1;1024;1;395
5692;2014.03.02 10:14;2014.03.02 10:15;2014.03.02 11:14;now;1;EOR;1.0031;ITLab1 MIT1;1024;1;397
5693;2014.03.02 10:15;2014.03.02 10:15;2014.03.02 16:42;now;1;released;6.4550;ITLab1 MIT1;1024;1;398
5694;2014.03.02 10:45;2014.03.02 10:45;2014.03.02 11:00;now;1;noack;0.2558;ITLab1 MIT1;1024;1;396
5695;2014.03.02 10:52;2014.03.02 10:53;2014.03.02 15:04;now;1;released;4.1897;ITLab1 MIT1;1024;1;394
5696;2014.03.02 10:56;2014.03.02 10:56;2014.03.02 11:29;now;1;released;0.5494;ITLab1 MIT1;1024;1;397
5697;2014.03.02 11:06;2014.03.02 11:06;2014.03.02 11:28;now;1;released;0.3658;ITLab1 MIT1;1024;1;396
5698;2014.03.02 11:11;2014.03.02 11:12;2014.03.02 11:42;now;1;released;0.5144;ITLab1 MIT1;1024;1;395
5699;2014.03.03 20:00;2014.03.03 20:00;2014.03.03 20:15;future;1;noack;0.2531;ITLab1 MIT1;1024;1;394
5700;2014.03.02 11:25;2014.03.02 11:25;2014.03.02 12:29;now;1;released;1.0767;ITLab1 MIT1;1024;1;394
5701;2014.03.02 11:42;2014.03.02 11:43;2014.03.02 12:29;now;1;released;0.7822;ITLab1 MIT1;1024;1;394
5702;2014.03.02 11:56;2014.03.02 11:56;2014.03.02 14:59;now;1;EOR;3.0611;ITLab1 MIT1;1024;1;396
5703;2014.03.02 12:16;2014.03.02 12:16;2014.03.02 13:29;now;1;EOR;1.2169;ITLab1 MIT1;1024;1;396
5704;2014.03.02 12:29;2014.03.02 12:30;2014.03.02 13:56;now;1;released;1.4456;ITLab1 MIT1;1024;1;398
5705;2014.03.02 12:31;2014.03.02 12:31;2014.03.02 15:14;now;1;EOR;2.7206;ITLab1 MIT1;1024;1;397
5706;2014.03.02 12:35;2014.03.02 12:35;2014.03.02 14:44;now;1;EOR;2.1556;ITLab1 MIT1;1024;1;396
5707;2014.03.02 12:48;2014.03.02 12:49;2014.03.02 12:53;now;1;released;0.0731;ITLab1 MIT1;1024;1;395
5708;2014.03.02 12:59;2014.03.02 13:00;2014.03.02 15:04;now;1;released;2.0694;ITLab1 MIT1;1024;1;395
5709;2014.03.04 12:15;2014.03.04 12:14;2014.03.04 16:14;future;1;EOR;3.9983;ITLab1 MIT1;1024;1;394
5710;2014.03.02 13:15;2014.03.02 13:16;2014.03.02 13:39;now;1;released;0.4000;ITLab1 MIT1;1024;1;398
5711;2014.03.02 13:29;2014.03.02 13:30;2014.03.02 14:29;now;1;EOR;1.0031;ITLab1 MIT1;1024;1;395
5712;2014.03.02 13:39;2014.03.02 13:40;2014.03.02 14:07;now;1;released;0.4628;ITLab1 MIT1;1024;1;396
5714;2014.03.03 14:00;2014.03.03 13:59;2014.03.03 21:59;future;1;EOR;7.9969;ITLab1 MIT1;1024;1;396
5715;2014.03.03 14:00;2014.03.03 13:59;2014.03.03 21:59;future;1;EOR;7.9969;ITLab1 MIT1;1024;1;394
5716;2014.03.02 23:00;2014.03.02 22:59;2014.03.02 23:14;future;1;noack;0.2497;ITLab1 MIT1;1024;1;398
5717;2014.03.02 14:38;2014.03.02 14:38;2014.03.02 17:27;now;1;released;2.8128;ITLab1 MIT1;1024;1;397
5718;2014.03.02 14:52;2014.03.02 14:52;2014.03.02 18:43;now;1;released;3.8600;ITLab1 MIT1;1024;1;394
5719;2014.03.02 15:04;2014.03.02 15:04;2014.03.02 16:28;now;1;released;1.4064;ITLab1 MIT1;1024;1;396
5720;2014.03.02 15:04;2014.03.02 15:04;2014.03.02 16:19;now;1;released;1.2506;ITLab1 MIT1;1024;1;395
5721;2014.03.03 20:00;2014.03.03 20:00;2014.03.03 20:15;future;1;noack;0.2533;ITLab1 MIT1;1024;1;396
5722;2014.03.02 15:21;2014.03.02 15:21;2014.03.02 15:25;now;1;released;0.0631;ITLab1 MIT1;1024;1;395
5723;2014.03.02 15:39;2014.03.02 15:40;2014.03.02 23:17;now;1;released;7.6342;ITLab1 MIT1;1024;1;396
5724;2014.03.02 15:57;2014.03.02 15:57;2014.03.02 18:59;now;1;EOR;3.0486;ITLab1 MIT1;1024;1;396
5725;2014.03.02 15:57;2014.03.02 15:57;2014.03.02 18:59;now;1;EOR;3.0456;ITLab1 MIT1;1024;1;396
5726;2014.03.03 16:00;2014.03.03 15:59;2014.03.03 23:59;future;1;EOR;7.9986;ITLab1 MIT1;1024;1;398
5727;2014.03.02 16:09;2014.03.02 16:09;2014.03.02 16:42;now;1;released;0.5592;ITLab1 MIT1;1024;1;394
5728;2014.03.02 16:12;2014.03.02 16:12;2014.03.02 17:27;now;1;released;1.2497;ITLab1 MIT1;1024;1;396
5729;2014.03.02 16:16;2014.03.02 16:17;2014.03.02 17:07;now;1;released;0.8431;ITLab1 MIT1;1024;1;398
5730;2014.03.02 16:28;2014.03.02 16:29;2014.03.02 16:56;now;1;released;0.4511;ITLab1 MIT1;1024;1;395
5731;2014.03.03 14:00;2014.03.03 13:59;2014.03.03 14:14;future;1;noack;0.2481;ITLab1 MIT1;1024;1;398
5732;2014.03.02 16:43;2014.03.02 16:44;2014.03.02 18:02;now;1;released;1.3042;ITLab1 MIT1;1024;1;395
5733;2014.03.02 16:56;2014.03.02 16:56;2014.03.02 20:29;now;1;released;3.5431;ITLab1 MIT1;1024;1;397
5734;2014.03.02 17:19;2014.03.02 17:19;2014.03.02 18:43;now;1;released;1.4075;ITLab1 MIT1;1024;1;394
5735;2014.03.02 17:25;2014.03.02 17:26;2014.03.02 19:02;now;1;released;1.6089;ITLab1 MIT1;1024;1;397
5736;2014.03.02 17:43;2014.03.02 17:44;2014.03.02 17:59;now;1;noack;0.2550;ITLab1 MIT1;1024;1;395
5737;2014.03.02 17:52;2014.03.02 17:52;2014.03.02 18:26;now;1;released;0.5661;ITLab1 MIT1;1024;1;394
5738;2014.03.02 18:02;2014.03.02 18:02;2014.03.02 19:40;now;1;released;1.6344;ITLab1 MIT1;1024;1;397
5739;2014.03.02 18:13;2014.03.02 18:14;2014.03.02 19:01;now;1;released;0.7975;ITLab1 MIT1;1024;1;398
5740;2014.03.02 18:27;2014.03.02 18:27;2014.03.02 18:42;now;1;noack;0.2542;ITLab1 MIT1;1024;1;396
5741;2014.03.02 18:30;2014.03.02 18:31;2014.03.02 19:16;now;1;released;0.7681;ITLab1 MIT1;1024;1;395
5742;2014.03.02 18:41;2014.03.02 18:42;2014.03.02 19:45;now;1;EOR;1.0522;ITLab1 MIT1;1024;1;395
5743;2014.03.02 18:42;2014.03.02 18:43;2014.03.02 18:58;now;1;noack;0.2606;ITLab1 MIT1;1024;1;394
5744;2014.03.02 18:44;2014.03.02 18:44;2014.03.02 19:18;now;1;released;0.5797;ITLab1 MIT1;1024;1;397
5745;2014.03.03 16:15;2014.03.03 16:14;2014.03.03 19:31;future;1;released;3.2808;ITLab1 MIT1;1024;1;395
5746;2014.03.02 18:46;2014.03.02 18:47;2014.03.02 19:18;now;1;released;0.5375;ITLab1 MIT1;1024;1;397
5747;2014.03.03 16:15;2014.03.03 16:14;2014.03.03 20:14;future;1;EOR;3.9942;ITLab1 MIT1;1024;1;396
5748;2014.03.03 19:30;2014.03.03 19:29;2014.03.03 23:31;future;1;released;4.0331;ITLab1 MIT1;1024;1;397
5749;2014.03.02 18:55;2014.03.02 18:55;2014.03.02 20:59;now;1;EOR;2.0708;ITLab1 MIT1;1024;1;396
5750;2014.03.02 18:59;2014.03.02 18:59;2014.03.02 19:16;now;1;released;0.2839;ITLab1 MIT1;1024;1;398
5751;2014.03.02 19:01;2014.03.02 19:01;2014.03.02 21:02;now;1;released;2.0183;ITLab1 MIT1;1024;1;394
5752;2014.03.02 19:02;2014.03.02 19:02;2014.03.02 19:36;now;1;released;0.5594;ITLab1 MIT1;1024;1;394
5753;2014.03.02 19:02;2014.03.02 19:03;2014.03.03 2:59;now;1;EOR;7.9489;ITLab1 MIT1;1024;1;395
5754;2014.03.02 19:11;2014.03.02 19:12;2014.03.02 21:00;now;1;released;1.8081;ITLab1 MIT1;1024;1;395
5755;2014.03.02 19:40;2014.03.02 19:41;2014.03.02 21:57;now;1;released;2.2861;ITLab1 MIT1;1024;1;395
5756;2014.03.02 19:41;2014.03.02 19:41;2014.03.02 21:58;now;1;released;2.2814;ITLab1 MIT1;1024;1;396
5757;2014.03.02 19:45;2014.03.02 19:45;2014.03.02 20:29;now;1;released;0.7264;ITLab1 MIT1;1024;1;397
5758;2014.03.02 19:57;2014.03.02 19:57;2014.03.02 20:44;now;1;released;0.7836;ITLab1 MIT1;1024;1;398
5759;2014.03.02 20:00;2014.03.02 20:01;2014.03.03 3:59;now;1;EOR;7.9861;ITLab1 MIT1;1024;1;397
5760;2014.03.03 16:00;2014.03.03 15:59;2014.03.03 16:49;future;1;released;0.8300;ITLab1 MIT1;1024;1;398
5761;2014.03.03 16:00;2014.03.03 15:59;2014.03.03 16:49;future;1;released;0.8308;ITLab1 MIT1;1024;1;394
5762;2014.03.02 20:10;2014.03.02 20:10;2014.03.02 20:44;now;1;released;0.5739;ITLab1 MIT1;1024;1;394
